job_id,posting_fingerprint,duplicate_group_size,is_senior,salary_segment,search_keyword,country,job_level,degree_required,experience_tier,num_skills,experience_required_clean,is_remote,experience_missing,skills_extracted,skill_python,skill_sql,skill_spark,skill_aws
5709942685,b4073320cd6616b2bb3bea01bce1d648ea18e48b,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5701275903,eec80f69569c34169bbb29c50f868172e95f8a43,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,2,6.0,False,False,True,False,True,True,False
5711045652,75fb29dd69e556f2ce4604bf7caedc89ac4c5bcf,1,False,Standard,data engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,True,False,False
5711045113,4be16ef896fb9a501bbb12222aec023c4bc4c179,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5680961430,4e2a236f45bdd34fff913671b7d265dde3024000,1,False,Standard,data engineer,India,Mid,Not specified,Missing,2,,False,True,True,False,True,False,False
5671415930,8243e30dc6302fc4578feb7ed2fc76a86af3be8b,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,3,7.0,False,False,True,True,True,False,False
5585220802,9cee3c3a3971fab1d07d08332d124d37d7c301af,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5699973075,8e6d48394152b1643cf9db149ee36ea8ffa3e66e,1,True,Premium,data engineer,India,Lead,Not specified,6-10 years,0,8.0,False,False,False,False,False,False,False
5688078822,e32a9ccc23057c75730dce1e9a44aed8085fb5f5,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5697206111,49c15b3356abbbb24aaf38260b7f04e416703140,1,True,Premium,data engineer,India,Lead,Not specified,11+ years,0,12.0,False,False,False,False,False,False,False
5331147640,3f26da1e3d7ee2e14012e05e68293fee3807552e,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5694090975,ccdc67123e5a0a1e0b12f3ce15f8c484ea859035,1,True,Premium,data engineer,India,Lead,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5709939956,2fd633b912244513b2916a5317ba09fe3fd08e00,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,1,5.0,False,False,True,False,False,True,False
5694092345,dec2852980d9992d3ad8c78aa63d55dddb11b0cd,1,True,Premium,data engineer,India,Senior,Not specified,11+ years,4,13.0,False,False,True,True,True,True,True
5705682161,4f17410f2b2eb2f629b459713e71d448273b8a39,1,True,Premium,data engineer,India,Senior,Not specified,11+ years,2,12.0,False,False,True,False,True,True,False
5691677337,e441deabb163dc9a483191c53671a3b207c4e08e,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,4,10.0,False,False,True,True,True,True,True
5687247780,b461562cb9b33ac2b8ee00f28113b757a110e8de,1,False,Standard,data engineer,India,Mid,Not specified,Missing,2,,False,True,True,False,False,True,True
5704488105,ea10ff6643cbdf1e9770ab7a678482bcb9cd754c,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,1,8.0,False,False,True,False,True,False,False
5709944433,173043bc56044c140dc70ee27c36c610a2a47c62,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5593633644,3bad37acb67a3c4c1990857769bc150a6fc66863,1,False,Standard,data engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5699983078,3ba802e862c42f1adc7f6fd80479c9f7f652adea,1,True,Premium,data engineer,India,Lead,Not specified,Missing,2,,False,True,True,True,False,False,True
5685309839,1a967425201c7708a5b07b5ccdf49a11283b6028,1,True,Premium,data engineer,India,Senior,Not specified,Missing,3,,False,True,True,True,True,True,False
5685304098,7997896acd5214fe3b268fb64aaecc2aa69231f2,1,True,Premium,data engineer,India,Lead,Not specified,Missing,3,,False,True,True,True,True,True,False
5709943770,89d693899126954660c88d7ef8c1be1d7a61a714,1,True,Premium,data engineer,India,Lead,Not specified,6-10 years,1,8.0,False,False,True,False,False,False,False
5697207146,16661d62ec7487b3669de73384fe67988ecdc228,1,True,Premium,data engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5711044277,cdc8e7ee348804acdd11c0f53eb6050aff68c167,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,0,7.0,False,False,False,False,False,False,False
5705215558,3044b5358907351b9b9193021ec54a454efe21ce,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5694090927,5490ce408be5bb88d2212c8eeca5aee3b8202b2a,1,False,Standard,data engineer,India,Mid,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5687247441,28ddfe6d9e382b9dddaaa76284d4ddc63c9f919d,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,0,6.0,False,False,False,False,False,False,False
5705215680,61206c4dccdbff3aa214f16a95ea81a9dd927750,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,4,5.0,False,False,True,True,True,True,True
5687248395,3ba3ffe53f531028334755243f9d425f79c95fac,1,True,Premium,data engineer,India,Senior,Not specified,Missing,3,,False,True,True,True,True,True,False
5697209958,13a4e308a5de80004a0d9de229a8f7462b833845,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,3,8.0,False,False,True,True,False,True,True
5709939960,e10b4366278b25ab4012dbff66a5dfe8887a82ec,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,3,8.0,True,False,True,False,True,True,True
5707159025,0517263c0420b45b3bea3b2084bb0a5a27482962,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5705682166,45f0235c1de7b9a32362aca3125b04b4400922ce,1,False,Standard,data engineer,India,Mid,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5702489497,7db30252fe4865d1d00ef9b65b804fe85c35537c,1,False,Standard,data engineer,India,Mid,Not specified,11+ years,1,12.0,False,False,True,False,False,False,False
5707161971,eef4adbacab385355966556d5b4507860c10e164,1,False,Standard,data engineer,India,Mid,Not specified,11+ years,0,12.0,False,False,False,False,False,False,False
5689759954,6f41a514f339c936e567a57fa1ecec6da23f47d8,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,1,5.0,True,False,True,False,True,False,False
5705678014,3fd288c1d86c9cd26f5c81d8346f752bfef85350,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,True,True,False,False,False,False,False
5703562407,d1cce06beaa534c8b577a9646fc2e7e1c5f59e0b,1,True,Premium,data engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,True
5710022327,9bceef3846647b8cd67e2a857a0db4024b487fb0,1,True,Premium,data engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5703569254,8cf9a3b1059c2e5d3e27a80f0c0dfefb2405e226,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,0,6.0,False,False,False,False,False,False,False
5708301033,b9a1ed692c41fb170b78484d98e29e78b76f4f0e,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,0,10.0,False,False,False,False,False,False,False
5707160655,81eb774d1e35acf4892d921e033622da54022a6e,1,True,Premium,data engineer,India,Senior,Not specified,Missing,2,,False,True,True,True,True,False,False
5702488557,281310f3e981a6d8f39e732d10ecd12ee54d4765,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5692783248,4da162f2b021ccb51ab83d8e0f1e1b1cabcbab5f,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5698667999,113620dc6375e179abcde4bd93878bc773c173ec,1,True,Premium,data engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5704500887,84b2ad57d97eed46a19bc742b7c63b54ccb5ddd7,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,4,5.0,False,False,True,True,True,True,True
5707162030,7bb9114925a700de9ed3dcc5153065661c316548,1,True,Premium,data engineer,India,Lead,Master,11+ years,1,18.0,False,False,True,False,False,False,True
5711045044,1ead3a7a95648118e3345dda81ad405c43b079c8,1,False,Standard,data engineer,India,Mid,Not specified,3-5 years,1,5.0,True,False,True,False,False,False,True
5685320429,0f7bf53b1f47ea376baf7310393d98cd5d438cc6,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5709938775,464b5259c560da223eebb2ac104c0acbffead418,1,True,Premium,data engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5709939479,47876283430d04c95476bd9fafcc3a9b450d7d94,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,3,10.0,False,False,True,True,True,True,False
5691677347,e4187f89711d125f208327cb3a4babfd5580ff34,1,True,Premium,data engineer,India,Senior,Not specified,Missing,4,,False,True,True,True,True,True,True
5694150523,cf805a66f306590bf637407d7ed8b098f9566e7f,1,True,Premium,data engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5711044180,12b4804a0fbb853a5f2c61bdfc8611ed15e3176d,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,2,10.0,False,False,True,True,False,True,False
5689759428,30aeaf3d7cc433d025fd6ccab96e5b68fdb9104f,1,False,Standard,data engineer,India,Mid,Not specified,Missing,2,,False,True,True,False,True,False,True
5710344783,e708383267550c66db7bd6e28687d2190602ba0c,1,False,Standard,data engineer,India,Mid,Not specified,11+ years,3,18.0,False,False,True,True,True,True,False
5703563310,cdfbbe3cd7ef8eff5efa3f22dd4dc473f7a24e61,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,1,6.0,False,False,True,False,False,True,False
5709942707,ef561a0022f8951d345e4005fb39d82e1452fc06,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,0,8.0,False,False,False,False,False,False,False
5697518256,10444369509b781d02ef23fb56994049e016666f,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5707161329,111108bd4f2bca877891a0ffceccc52d87c1fcae,1,False,Standard,data engineer,India,Mid,Not specified,11+ years,2,15.0,False,False,True,False,False,True,True
5683835120,2573b10716d2c40b7ff5d35fd951e4fbbe8affc0,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,0,10.0,False,False,False,False,False,False,False
5707958432,c54a32fc650dc5ec0768bf4230bf19bf4f8c6de9,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5707958429,0d06774ad9703c47f04fac5ee4dda8c47d87d9f9,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5701021240,5ad41b6c86d4aedb004e93b242ac4dc281bfb879,1,True,Premium,data engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5709069016,13af0115e5b49e696198bc7fa34b6c99818e5c0d,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5698667995,9027278ed3652640d248e877b17cac9163046013,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5701276191,d7184f0b4e09b51d161d6a0b9f96c5c7ec6213e4,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5699979172,2ba9c4a10a1a9b4a2aa1f4bd62fb3da43caa89e7,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5703563794,d17c7676d300f71068654b0fd5c5c25f75e02a43,1,False,Standard,data engineer,India,Mid,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5689759321,32524f32ac35f8ae2c1e75788d786abfb77cb68c,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5709942339,45049526ac9addbac41d67cabb8681b0bc4075cc,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,2,6.0,False,False,True,False,True,True,False
5710346755,43ac3e8eb49bed378883290f5b2bd3385ba2e183,1,True,Premium,data engineer,India,Senior,Not specified,3-5 years,0,5.0,False,False,False,False,False,False,False
5697206928,8b19d2155f7d533f9c0aa8ab057e892c90e10342,1,True,Premium,data engineer,India,Senior,Not specified,6-10 years,0,10.0,False,False,False,False,False,False,False
5699979950,b02d2713a832b3ba449cf830ca04b56b507cd0a1,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,0,8.0,False,False,False,False,False,False,False
5677688727,b4d15943469791f03b6ed2925a8f350358af8fb0,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,3,10.0,False,False,True,True,True,True,False
5697206574,f0ce5fff5e66a09edea6c98e4a86d89510993c5d,1,False,Standard,data engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5687248109,af5ddd3efe022602d5a6eb0f1ff693930aa81004,1,False,Standard,data engineer,India,Mid,Not specified,11+ years,3,14.0,False,False,True,True,True,True,False
5694091103,d20fe236246ac46c9251b2f40e07213d4a4835da,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5711045555,1e12fa373e5476cce3ca02bb5a59f6f58d9e369e,1,True,Premium,data engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5681942196,f2a332b393c128f5d52b5af782b2245568aed95c,1,False,Standard,data engineer,India,Mid,Not specified,6-10 years,2,10.0,False,False,True,True,False,True,False
5697395766,4aaa225af38286b654273bfdd343f08be3cf1c1e,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,2,10.0,False,False,True,True,False,False,False
5688585216,e5f660396c69a08452170c1e11b985d4f07fdd8a,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,5.0,False,False,True,False,False,False,False
5702251255,c9ad4b410035d5d0fbc1a0ae821eb248b1c08f4b,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5707344910,543f40fcd60bfe35b077290404dba32574780285,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5708450073,0c3663871ad6e3a95775a6e93b838418a6dacce9,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,True,True,True,False,False,False,False
5703781957,988056482895ce315449dd905dd8934fb2066f3d,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5710346482,dbe4b5aae0386512e869975a4871d1c13364b9f7,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,True,True,True,False,False,False,False
5688585964,0a16067620e944c12c5c15301c0c9a36a69c381f,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,10.0,True,False,True,False,False,False,False
5703782035,bc3a863706a6d76068fca4fa10c34d9e2478d2eb,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,True,True,True,False,False,False,False
5710345548,3e7da3f0bb8a3263a117ccb09fe1d7569cedfd7e,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,5.0,False,False,True,False,False,False,False
5685854828,128b504e95a4704c96219524ab5941cb4c2eccb2,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,7.0,False,False,True,False,False,False,False
5700379086,fb3f169b1716060e130f01d9522ea125d53ffda1,2,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,3.0,False,False,True,False,False,False,False
5682212469,b4061cf8c594d4bcd4fadbd173f6199d88d743fa,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5685854833,e20e8669fcd02ad46dca45f67bbb0ac34d509033,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5709941138,5b177a1988b807fd4b8acc20541b03ec9da729f3,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5704655740,582c8249a5f2d97d99b9cb884d841744af0ec83d,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,7.0,False,False,True,False,False,False,False
5703782115,e20acd486ce267a3935b8f1c2e0b4d15e2e6dece,1,False,Standard,machine learning engineer,India,Mid,Not specified,0-2 years,0,2.0,False,False,False,False,False,False,False
5685849216,b0a77d16939d98b907715f9745442515bdc1a0a7,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,2,,False,True,True,True,True,False,False
5702713603,c39979906a9aa1bc6bd67ad754cdd1146f1fa07b,1,False,Standard,machine learning engineer,India,Mid,Not specified,0-2 years,0,2.0,False,False,False,False,False,False,False
5707345019,185b1ac5c8592c54d7c9d7ef0de6aad81e08cd5d,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5710338521,dad12e504adda24892faafaac74502b3446fd3bf,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,6.0,False,False,True,True,False,False,False
5706155951,fb3f169b1716060e130f01d9522ea125d53ffda1,2,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,3.0,False,False,True,False,False,False,False
5685849220,125711cf2328d52e1e345e00364e705e7a904f90,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,2,,False,True,True,True,False,False,False
5707345867,9462dcd687bd40306c652e65571f7e2272119d33,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,2,,False,True,True,True,False,False,False
5679966009,1864ea951941e4689f8e73e4b3619aca27539c96,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5689759725,35918f478507265962e8be77919bf2a3eb3e0704,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,2,,False,True,True,True,False,False,False
5711044969,c945921339e798dac873da53433ed281a57fed8b,1,True,Premium,machine learning engineer,India,Senior,Not specified,6-10 years,1,6.0,False,False,True,False,False,False,False
5699982897,51682f9431384a36e16ffdad44da659a9252963c,1,True,Premium,machine learning engineer,India,Senior,Not specified,6-10 years,1,8.0,False,False,True,False,False,False,False
5704480843,a97555d3d1c1dbc3d54840b5a8194f8a3fc99c5d,1,True,Premium,machine learning engineer,India,Senior,Master,3-5 years,1,5.0,True,False,True,False,False,False,False
5708302924,bed75333400ea726c5abee684a1a49116f39a7fb,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5710344630,2bcaf399ce8943b014c2c3e6414a1160eb00cec3,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,10.0,False,False,True,False,False,False,False
5711044379,aee53f2452514f41c225fece73c0849955d7bb48,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5666094028,f16593afb4710027c03beab94f368b63790a7fbe,1,True,Premium,machine learning engineer,India,Senior,Not specified,6-10 years,1,10.0,False,False,True,False,False,False,False
5703782000,c9077a8a27ebb7501a9ee0e5683b8721ef8eed1c,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,8.0,False,False,True,False,False,False,False
5691304203,7810b55f6ee7a1838f97bcb4936be63b19ce8467,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5704500980,bdfe96eaec1e2f18ffd7d538426ef7c5903a88fc,1,True,Premium,machine learning engineer,India,Senior,Not specified,6-10 years,1,7.0,False,False,True,False,False,False,False
5709942833,b2522d50e171207c0d8bf0351de75403c51269fa,1,True,Premium,machine learning engineer,India,Senior,Not specified,11+ years,1,12.0,False,False,True,False,False,False,False
5687609467,5d37f5917e1820bc6802e3e40287123e3d8e91d2,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5691676064,b27db0a335bd35b2bb2615c555c018e77c77f9c8,1,True,Premium,machine learning engineer,India,Senior,Not specified,3-5 years,0,3.0,False,False,False,False,False,False,False
5692063720,a2ee9c71e7003e6136784f586e984fdece350375,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5702487502,7ec77a1a524e035bb081a066250f5bf08e1cb93d,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5710346708,0084e01dd5ff68685a2051cda90746c3a53beb84,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,True
5705678651,ac0400259574a55a2fc2941ffb03d0539cfab394,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5685315476,053ee1df1527d0a6a0364b3281e27c941a3ab45f,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5699167070,e5f6e40e12e03ea812ef6fc94b404759c65eee64,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5704655827,3e314ca93afa2e5ae8cbf2b1eae21249ab230e71,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5401068127,af5c5bf693f29e22f60b52472210bd38ac15463f,1,False,Standard,machine learning engineer,India,Mid,PhD,Missing,1,,False,True,True,False,False,False,False
5704655830,0aaf795ffab6245c1c762dfffe29346911b59f83,1,False,Standard,machine learning engineer,India,Mid,Not specified,11+ years,3,12.0,False,False,True,True,True,False,False
5694091605,37331f039fc53a3b84e2d787b6f0ccb6dfb4b149,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5694090158,02032482be8c918ee795284272f29f05124cb9d3,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5688585182,ecf9039d01588b28ecc79f8e9812c6c163f40469,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5699982568,da7b578518bad2819e8f54ff9adf218a7f7bfe6b,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,5.0,False,False,True,False,False,False,False
5641169361,660f35b7f1dd48c987fa165f961e9a1a5a2e4189,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,0,,False,True,False,False,False,False,False
5710339497,04f6f9375e736a2c1736ec6be1afafc705892609,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5694092235,7275a6dd26e30176c420fa055e02d11012857935,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,0,,False,True,False,False,False,False,False
5654937372,008273bc8f1ba39f2f07d80b91b7552c66755a9d,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5707162380,9cb3dddf47b74f1e0b2d2bdd754c2654c88402a1,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,1,,False,True,True,False,False,False,False
5699972448,b3fa804ee68017a7ca17f04f7bdd9a83531f8f81,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5697209538,a85f2aec23df4bded7bb9e0e480db2a7467db654,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5665333549,325b6f609594c3b304dd7b31517547ede6cdcefd,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5659603481,f38d8af32543d35023dd734f11ae95f1cb966350,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,6.0,False,False,True,False,False,False,False
5711043453,337c3e2aee23f76614ec69c07236b0e0d04c9b59,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711043827,1edefb63eb6cd9db845028ba6bcd4505e36a547e,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711043719,46ab6fdd41d640956f8a64dc28758f64bbc41e54,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711043682,719abfda48ad68822340e357be90dcec3c6be9f3,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711044016,958861c79f76ffadc13ffce54e814e9e87339c93,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711044286,f912383c1ab59652bdd261d9f439b53a41149b4c,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711043491,45aa7fd5bf0ac41589d6d109dad11f1809bdafb2,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5711043711,6377477adedf8bfd7cc98a892f54345f4409d01c,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5694088728,47edd330d8aa068cad3dfd476835f551fb55372a,1,True,Premium,machine learning engineer,India,Senior,Master,6-10 years,1,8.0,False,False,True,False,False,False,False
5702251440,2b975ca0ac646b440402081a1c727a1986c2f391,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,1,,False,True,True,False,False,False,False
5704655847,611cdba338be9450e2d4d5e5eb8f1c2236da8942,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5697207066,f373df5f80a7ad40faadcd50b214c46a97ea7445,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,2,,False,True,True,False,False,False,True
5703564951,0b45e6f056bd3ffa0a3709e0c748c4a19b9d9d3c,1,False,Standard,machine learning engineer,India,Mid,Not specified,6-10 years,1,10.0,False,False,True,False,False,False,False
5701479766,99d2cd048bac819377ea80383f65c9051c8427c3,1,True,Premium,machine learning engineer,India,Lead,Not specified,Missing,1,,False,True,True,False,False,False,False
5702485375,2487c21a0d8de9c92057e965bdd8b4d65f8b1889,1,True,Premium,machine learning engineer,India,Lead,Not specified,11+ years,0,14.0,False,False,False,False,False,False,False
5691676616,bfca9c0936365f97fd9e256da4af6c8b1718c678,1,True,Premium,machine learning engineer,India,Senior,Not specified,Missing,1,,False,True,True,False,False,False,False
5692179329,367774a87ed6cfa3bfa2cadd0697b33dfa17106b,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,4.0,False,False,True,False,False,False,False
5685814722,25d0bcbfa2e599d780d8f01c41f15bd22e10c534,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,1,5.0,False,False,True,False,False,False,False
5415364109,ec7267b7676efd242e34b72f45b6606d9420d932,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5689994010,66e7ca03ec9dfa46278dca37d238cf974b03e584,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5697206836,e94b6a9fbdb844536ba2049fe78f7b512be3ad03,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,0,,False,True,False,False,False,False,False
5661211199,63299b42ddf44c29030f8a36d5ec150039db851d,1,False,Standard,machine learning engineer,India,Mid,Not specified,0-2 years,2,1.0,False,False,True,True,False,False,False
5690884900,755e1e663d2dbe0655420bb1c2796a410bc74069,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5594764545,b65fab2a5da2e9e3124f24d89da857203ec952da,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
5700815074,c123270bf9442c69497914fe7dc163558d4efc8b,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,2,3.0,False,False,True,True,False,False,False
5700815068,7de0bee4bd425298e54e8ab018f0986f26c89c09,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,2,3.0,False,False,True,True,False,False,False
5687990155,75e55b9191d78c8dc82967f04e6f28de893de5af,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,2,5.0,False,False,True,True,False,False,False
5107621800,738b374c8f967778717198b8d0241140659c1dfa,1,False,Standard,machine learning engineer,India,Mid,Not specified,3-5 years,2,4.0,False,False,True,True,False,False,False
5646725572,83e387d1a14942643f428988e1273f3482c41e3a,1,False,Standard,machine learning engineer,India,Mid,Not specified,Missing,1,,False,True,True,False,False,False,False
